date,trial_number,p_r,trial_id,tank,tank_size,urchin_density,urchin_size,urchin_mass,tank_biomass,ad_lib_feeding,days_starved,time_in,,time_out,,time out_r,total_time,total_time_r,kelp_in1,kelp_in2,kelp_in3,kelp_in_total,kelp_out1,kelp_out2,kelp_out_R,Kelp_out_total,kelp_consumed,kelp_per_urchin,mortality,notes
,t,p,P60-21,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-22,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-23,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-24,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-25,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-26,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-27,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-28,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-29,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-30,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-31,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-32,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-33,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-34,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-35,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-36,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-37,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-38,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-39,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-40,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-41,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-42,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-43,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-44,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-45,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-46,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-47,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-48,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-49,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-50,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-51,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-52,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-53,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-54,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-55,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-56,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,2,
,t,p,P60-57,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,,
,t,p,P60-58,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,,
,t,p,P60-59,12-BI,1.6,60,,,,8,5,12,38,12,20,,,,,,,249,,,,160,89,,,
,2,p,P22-4,13-BD,1.6,22,57,67,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,53,74,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,53,66,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,61,75,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,54,59,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,70,122,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,62,77,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,47,42,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,48,41,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,59,72,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,63,104,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,59,76,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,69,120,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,65,91,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,68,114,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,58,79,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,57,73,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,61,82,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,60,84,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,62,94,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,55,82,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,2,p,P22-4,13-BD,1.6,22,44,30,1724,8,5,12,29,12,23,,,,,,,249,,,,242,7,,2,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P28-2,13-TI,1.6,28,,,,8,5,12,53,12,15,,,,,,,249,,,,194,55,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P32-2,13-TD,1.6,32,,,,8,5,12,49,12,17,,,,,,,249,,,,179,70,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
,t,p,P50-1,13-BI,1.6,50,,,,8,5,12,31,12,27,,,,,,,250,,,,182,68,,,
